no-pathology vs pathology differential expression,,,,,,,,,,,no-pathology vs early-pathology differential expression,,,,,,,,,,, early-pathology vs late-pathology differential expression,,,,,,,,
,IndModel.adj.pvals,no.pathology.mean,pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models,,,,IndModel.adj.pvals,no.pathology.mean,early.pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models,,,,IndModel.adj.pvals,late.pathology.mean,early.pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models
ATP5G3,1.97E-17,0.199214089,0.138983009,-0.519411163,-4.50046136,6.78E-06,TRUE,TRUE,,,MRPS21,2.04E-34,0.237704759,0.159990562,-0.571183982,-5.687271327,1.29E-08,TRUE,TRUE,,,RPL8,1.09E-29,0.180431985,0.107286764,0.749983008,7.771087393,7.78E-15,TRUE,TRUE
HMP19,1.97E-17,0.57405893,0.476438872,-0.268907719,-0.917728391,0.35876108,TRUE,FALSE,,,CHCHD2,2.75E-34,0.256150416,0.157381128,-0.702728676,-6.23938647,4.39E-10,TRUE,TRUE,,,LDHB,1.21E-29,0.270361712,0.155482129,0.798142083,11.04831444,2.23E-28,TRUE,TRUE
UQCRB,2.79E-17,0.334116932,0.270779957,-0.30323214,-2.86649433,0.004150456,TRUE,FALSE,,,TUBA4A,3.09E-34,0.188719968,0.116199186,-0.699647111,-7.843247382,4.39E-15,TRUE,TRUE,,,PEBP1,1.21E-29,0.767715209,0.499344993,0.620534325,7.215985474,5.35E-13,TRUE,TRUE
GSTA4,3.18E-17,0.239207668,0.189470297,-0.336291937,-3.830433565,0.000127918,TRUE,FALSE,,,DNAJA1,3.09E-34,0.157278534,0.087098273,-0.852605758,-4.465887404,7.97E-06,TRUE,TRUE,,,SH3BGRL3,1.67E-29,0.094636441,0.045111536,1.068899403,6.608109143,3.89E-11,TRUE,TRUE
SNCG,3.70E-17,0.25772493,0.175454871,-0.554732098,-3.638456162,0.000274277,TRUE,FALSE,,,GAPDH,3.77E-34,1.311497759,1.016376666,-0.367780184,-6.150199627,7.74E-10,TRUE,TRUE,,,SNCB,1.75E-29,0.224816772,0.148643827,0.596890116,7.653000865,1.96E-14,TRUE,TRUE
CLASP2,3.71E-17,1.506186249,1.340029646,-0.168635261,-3.601725912,0.000316112,FALSE,FALSE,,,GABARAPL2,4.19E-34,0.236605661,0.142220346,-0.734356722,-4.272061907,1.94E-05,TRUE,FALSE,,,MLLT11,2.23E-29,0.149090749,0.08492001,0.812014289,7.42200742,1.15E-13,TRUE,TRUE
MLLT11,3.74E-17,0.208065089,0.142512274,-0.545948733,-4.298434007,1.72E-05,TRUE,TRUE,,,RPL13,1.27E-33,0.482006306,0.360903427,-0.417439177,-2.842628963,0.004474313,TRUE,FALSE,,,CKB,3.24E-29,0.834060385,0.542668731,0.620080054,16.51308664,2.95E-61,TRUE,TRUE
HLA-A,4.30E-17,0.137203286,0.079295406,-0.791005838,-4.076370303,4.57E-05,TRUE,FALSE,,,CCNI,1.98E-33,0.683779293,0.516683162,-0.404250866,-3.482124246,0.000497453,TRUE,FALSE,,,NDUFB7,3.25E-29,0.123613091,0.057345444,1.108080763,7.627863948,2.39E-14,TRUE,TRUE
CHCHD3,4.50E-17,0.510782245,0.423323838,-0.270946648,-3.293752984,0.000988593,TRUE,FALSE,,,RP11-701H24.9,2.51E-33,1.091646964,0.87583897,-0.317768819,-4.050973731,5.10E-05,TRUE,FALSE,,,TSPAN7,4.53E-29,0.504468183,0.350128469,0.526878909,8.798526838,1.39E-18,TRUE,TRUE
PFDN2,5.95E-17,0.243855915,0.19303395,-0.337174363,-3.256210327,0.001129101,TRUE,FALSE,,,RABAC1,2.53E-33,0.167910544,0.09092037,-0.885017376,-5.426960636,5.73E-08,TRUE,TRUE,,,RGS5,7.03E-29,0.210731329,0.096905862,1.120748964,13.26039855,3.93E-40,TRUE,TRUE
MDH1,8.29E-17,0.452573148,0.36960051,-0.292184242,-4.065750978,4.79E-05,TRUE,FALSE,,,RPL8,6.79E-33,0.217479072,0.137847938,-0.657798885,-4.729190102,2.25E-06,TRUE,TRUE,,,RPS7,7.49E-29,0.148444586,0.078018628,0.92803395,6.890544055,5.56E-12,TRUE,TRUE
PDE10A,8.42E-17,0.580680646,0.499910164,-0.216076089,-3.657246907,0.000254939,FALSE,FALSE,,,EIF4A2,8.89E-33,0.698580175,0.528523877,-0.402457053,-4.625176609,3.74E-06,TRUE,TRUE,,,RPL29,7.73E-29,0.206506756,0.132552595,0.63962406,1.512295011,0.13045883,TRUE,FALSE
MRPS21,1.03E-16,0.244044183,0.197830933,-0.30287434,-3.637013182,0.000275818,TRUE,FALSE,,,ITM2B,8.89E-33,0.603000996,0.463857764,-0.378477895,-2.587526891,0.009666765,TRUE,FALSE,,,COX6C,8.33E-29,0.204554403,0.122332042,0.741682258,7.214413921,5.42E-13,TRUE,TRUE
ATG7,1.40E-16,0.504569152,0.427632785,-0.238679543,-3.865848712,0.000110704,FALSE,FALSE,,,LINGO1,8.89E-33,1.270461922,2.049137275,0.689663501,3.88255844,0.000103363,TRUE,FALSE,,,NEFL,9.03E-29,0.18395039,0.09454295,0.960274951,9.766150233,1.57E-22,TRUE,TRUE
UQCRH,1.60E-16,0.39525816,0.334796753,-0.239509708,-2.557146726,0.010553469,FALSE,FALSE,,,PRDX5,9.22E-33,0.133780967,0.067369339,-0.989708836,-5.960393761,2.52E-09,TRUE,TRUE,,,GABARAPL2,1.17E-28,0.181992568,0.11069834,0.717245949,7.097921269,1.27E-12,TRUE,TRUE
PPIA,1.61E-16,0.532610365,0.468636845,-0.184610119,-0.477471101,0.633026695,FALSE,FALSE,,,SPARCL1,1.44E-32,2.047461547,1.480810387,-0.467449437,-6.12034567,9.34E-10,TRUE,TRUE,,,SV2A,1.22E-28,0.642308829,0.481274734,0.416406442,7.154650648,8.39E-13,TRUE,TRUE
SYP,1.63E-16,0.639962272,0.577443075,-0.148308126,-2.106444655,0.035165746,FALSE,FALSE,,,CFL1,1.44E-32,0.336126893,0.236502619,-0.507149814,-6.360486093,2.01E-10,TRUE,TRUE,,,PTMA,1.76E-28,0.41084958,0.29179524,0.493653941,8.798880909,1.38E-18,TRUE,TRUE
TMEM160,1.65E-16,0.256461492,0.211472065,-0.278275118,-3.124736363,0.001779645,TRUE,FALSE,,,THY1,1.49E-32,0.507827412,0.422787993,-0.264403868,-4.888064548,1.02E-06,TRUE,TRUE,,,CRYAB,2.13E-28,0.143410204,0.079158042,0.857339844,7.858495103,3.89E-15,TRUE,TRUE
ATP5G1,1.70E-16,0.157112572,0.102696028,-0.613418245,-3.579219012,0.000344623,TRUE,FALSE,,,SLC25A4,1.70E-32,0.231653167,0.149847601,-0.628470415,-6.20677209,5.41E-10,TRUE,TRUE,,,COX7A2,2.20E-28,0.126942491,0.081655018,0.636561611,7.09804169,1.27E-12,TRUE,TRUE
ATP5J,1.73E-16,0.223705393,0.16011143,-0.482523739,-4.635580944,3.56E-06,TRUE,TRUE,,,TPT1,1.87E-32,0.266995349,0.16941923,-0.656216978,-4.871036451,1.11E-06,TRUE,TRUE,,,ATP6V0E2,2.35E-28,0.265065841,0.175027161,0.598771943,6.997067568,2.61E-12,TRUE,TRUE
MTRNR2L8,1.82E-16,0.145400475,0.505620047,1.798021683,2.773232633,0.005550243,TRUE,FALSE,,,ATP5G1,2.06E-32,0.153032052,0.0767545,-0.995510616,-6.708920243,1.96E-11,TRUE,TRUE,,,NDUFB11,3.81E-28,0.099819238,0.049611793,1.008634794,7.290031015,3.10E-13,TRUE,TRUE
CENPP,1.98E-16,0.210228236,0.192948917,-0.123737504,-2.493646421,0.012643842,FALSE,FALSE,,,C14orf2,2.28E-32,0.217240059,0.141242223,-0.621118722,-6.190766611,5.99E-10,TRUE,TRUE,,,C14orf2,3.94E-28,0.182614588,0.109927124,0.732254609,7.764241841,8.21E-15,TRUE,TRUE
UQCR10,2.11E-16,0.265851101,0.204582646,-0.377934669,-3.601467061,0.000316427,TRUE,FALSE,,,COX6B1,4.28E-32,0.224763254,0.147748953,-0.605258279,-4.407160704,1.05E-05,TRUE,TRUE,,,CFL1,3.97E-28,0.292349827,0.184098392,0.667218714,9.792125978,1.22E-22,TRUE,TRUE
FAM153B,2.38E-16,0.309735918,0.255819773,-0.27591091,-3.195063402,0.001398001,TRUE,FALSE,,,BAIAP2L1,5.14E-32,0.156494281,0.078360358,-0.997914044,-4.674423384,2.95E-06,TRUE,TRUE,,,NDUFS8,4.67E-28,0.102499578,0.049331947,1.055023841,7.418135784,1.19E-13,TRUE,TRUE
SARAF,2.94E-16,0.683878291,0.592173425,-0.207719844,-1.346834924,0.178033404,FALSE,FALSE,,,REEP5,9.14E-32,0.330365782,0.244594597,-0.433671728,-3.226513375,0.001253084,TRUE,FALSE,,,COX7B,5.27E-28,0.096091767,0.043713794,1.136324234,5.721618996,1.06E-08,TRUE,TRUE
RPL13,3.00E-16,0.494852157,0.420010832,-0.23657103,-0.483297934,0.628884207,FALSE,FALSE,,,SAP18,1.02E-31,0.194780456,0.115379996,-0.755455817,-5.737649811,9.60E-09,TRUE,TRUE,,,RGS4,6.66E-28,0.161719478,0.103521376,0.643564743,7.593145796,3.12E-14,TRUE,TRUE
ZBTB16,3.08E-16,0.478070238,0.41387694,-0.208020724,-2.956998547,0.003106496,FALSE,FALSE,,,RPS25,1.41E-31,0.309358831,0.212049964,-0.544876982,-4.008566004,6.11E-05,TRUE,FALSE,,,C12orf57,1.09E-27,0.095842336,0.050402931,0.92715543,6.160762043,7.24E-10,TRUE,TRUE
DOCK4,3.16E-16,0.458430119,0.405174049,-0.178160057,-3.493294479,0.0004771,FALSE,FALSE,,,TPI1,1.76E-31,0.286031905,0.207757665,-0.461274375,-4.720438796,2.35E-06,TRUE,TRUE,,,PPM1K,1.28E-27,0.355988701,0.241624541,0.559064458,5.141667276,2.72E-07,TRUE,TRUE
AAK1,3.71E-16,1.04045892,0.925700741,-0.168602222,-1.720520528,0.085337865,FALSE,FALSE,,,CYCS,2.41E-31,0.25008606,0.156619784,-0.675158178,-5.306940161,1.11E-07,TRUE,TRUE,,,CHORDC1,1.59E-27,0.092321966,0.032167171,1.521084868,6.2014987,5.59E-10,TRUE,TRUE
VDAC3,3.83E-16,0.34275735,0.281101282,-0.28609757,-3.108651133,0.001879435,TRUE,FALSE,,,SUB1,2.55E-31,0.263393737,0.167424782,-0.653707957,-5.433337615,5.53E-08,TRUE,TRUE,,,AP2S1,1.91E-27,0.107570404,0.060349908,0.833857729,6.301047122,2.96E-10,TRUE,TRUE
CLTA,4.88E-16,0.256993276,0.215470384,-0.254241029,-3.86535382,0.000110928,TRUE,FALSE,,,ACTB,2.60E-31,0.539863631,0.449674817,-0.263712937,-5.248747727,1.53E-07,TRUE,TRUE,,,GSTP1,2.07E-27,0.092885507,0.042366476,1.132530391,6.978186746,2.99E-12,TRUE,TRUE
PRICKLE2,5.39E-16,0.483306743,0.43510201,-0.151585441,-3.545766198,0.000391473,FALSE,FALSE,,,CHL1,3.85E-31,0.597124149,0.497292597,-0.263935963,-4.767619292,1.86E-06,TRUE,TRUE,,,TCEB2,2.76E-27,0.128511126,0.085279812,0.591617108,6.67901409,2.41E-11,TRUE,TRUE
PGAM1,5.68E-16,0.365764388,0.312331123,-0.227838278,-1.607786837,0.107881872,FALSE,FALSE,,,SKP1,3.96E-31,0.384994145,0.29127763,-0.402441597,-4.398748068,1.09E-05,TRUE,TRUE,,,ATP5G3,3.30E-27,0.148030014,0.081355428,0.863579207,8.742257022,2.28E-18,TRUE,TRUE
RPS25,5.80E-16,0.317609202,0.252346513,-0.331846558,-2.044432822,0.040910808,TRUE,FALSE,,,RPL29,4.48E-31,0.269725425,0.170273206,-0.663640087,-2.400776796,0.016360312,TRUE,FALSE,,,THY1,3.59E-27,0.455788886,0.3291185,0.469758622,11.06211088,1.92E-28,TRUE,TRUE
FTL,6.36E-16,0.689923092,0.610122939,-0.177335575,0.520800887,0.602505485,FALSE,FALSE,,,SARAF,4.77E-31,0.666128989,0.524529442,-0.344777814,-3.093114927,0.001980674,TRUE,FALSE,,,RAC1,5.93E-27,0.236646604,0.159969728,0.564935299,7.954787161,1.79E-15,TRUE,TRUE
SLC25A12,6.71E-16,0.833753492,0.758001576,-0.137420051,-2.276410123,0.022821474,FALSE,FALSE,,,TAGLN3,5.00E-31,0.355190087,0.253614566,-0.485953711,-4.519717852,6.19E-06,TRUE,TRUE,,,NUDT3,5.95E-27,0.329548842,0.247136981,0.415181392,7.290866356,3.08E-13,TRUE,TRUE
GABRB3,6.91E-16,0.689221015,0.626809739,-0.136939096,-2.426650844,0.015238914,FALSE,FALSE,,,NDUFA8,5.01E-31,0.151709416,0.084099098,-0.85114839,-6.435853606,1.23E-10,TRUE,TRUE,,,EIF4A2,7.01E-27,0.595775649,0.411369738,0.53433349,9.928225656,3.14E-23,TRUE,TRUE
SAP18,7.32E-16,0.199972913,0.139442989,-0.520129193,-3.478073546,0.000505031,TRUE,FALSE,,,COX5A,5.63E-31,0.128553147,0.068681643,-0.904368477,-6.861223508,6.83E-12,TRUE,TRUE,,,RRAGA,9.07E-27,0.095462264,0.056041523,0.7684344,6.693368175,2.18E-11,TRUE,TRUE
PDE4DIP,7.36E-16,1.164100728,1.054947901,-0.142044145,-1.980072745,0.047695355,FALSE,FALSE,,,NDUFA12,6.20E-31,0.192765028,0.103366294,-0.899077511,-6.243911199,4.27E-10,TRUE,TRUE,,,EIF1B,9.30E-27,0.210222442,0.117645116,0.837475262,8.384303878,5.10E-17,TRUE,TRUE
GAD2,7.48E-16,0.853438861,0.743090025,-0.199750801,-4.50297791,6.70E-06,FALSE,FALSE,,,PFDN2,7.14E-31,0.237523738,0.173552115,-0.452702751,-4.047569393,5.18E-05,TRUE,FALSE,,,TAGLN3,1.05E-26,0.298699046,0.197400196,0.59756921,8.302723943,1.02E-16,TRUE,TRUE
TAX1BP1,8.10E-16,0.369586223,0.308297321,-0.261588628,-3.111968619,0.001858443,TRUE,FALSE,,,SYP,8.00E-31,0.623342401,0.51374961,-0.278959457,-3.861171159,0.000112845,TRUE,FALSE,,,UQCRB,1.08E-26,0.265707702,0.171248436,0.633749233,5.087244912,3.63E-07,TRUE,TRUE
PDE8A,9.83E-16,0.292983984,0.239721935,-0.28945988,-5.326870984,9.99E-08,TRUE,TRUE,,,TUBA1B,8.48E-31,0.913338998,0.732514465,-0.318293186,-2.517138373,0.011831235,TRUE,FALSE,,,PRDX1,1.18E-26,0.150754151,0.092528684,0.70422515,6.555726045,5.54E-11,TRUE,TRUE
PKD2,1.10E-15,0.394027128,0.330703827,-0.252755218,-3.937079113,8.25E-05,TRUE,FALSE,,,ATP5E,9.13E-31,0.141138143,0.080239699,-0.814719846,-5.597363453,2.18E-08,TRUE,TRUE,,,ATP6V1G1,1.60E-26,0.189698171,0.118850417,0.674558804,5.196501966,2.03E-07,TRUE,TRUE
GRID1,1.38E-15,0.564463619,0.518663911,-0.12208061,-2.849279827,0.004381832,FALSE,FALSE,,,SEPT7,1.02E-30,0.638108508,0.529804842,-0.268340742,-4.635556162,3.56E-06,TRUE,TRUE,,,PCBD1,2.11E-26,0.067962202,0.03195338,1.08876404,5.915569866,3.31E-09,TRUE,TRUE
TPI1,1.38E-15,0.29365977,0.238429184,-0.300584804,-1.848458188,0.064536088,TRUE,FALSE,,,RPL10A,1.79E-30,0.191564809,0.098778559,-0.955562726,-4.325173102,1.52E-05,TRUE,TRUE,,,SERPINI1,2.17E-26,0.651647854,0.42081681,0.630900217,13.82207894,1.88E-43,TRUE,TRUE
SEPT7,1.43E-15,0.655120896,0.589748282,-0.151661856,-1.606896253,0.108077129,FALSE,FALSE,,,ATP5D,1.90E-30,0.180783499,0.118498137,-0.609398619,-4.899233792,9.62E-07,TRUE,TRUE,,,CUTA,2.52E-26,0.095679272,0.053672805,0.834015136,5.952381968,2.64E-09,TRUE,TRUE
ATP1A1,1.57E-15,0.493915336,0.432768483,-0.190668329,-2.837870728,0.004541557,FALSE,FALSE,,,RPS14,2.18E-30,0.204491348,0.122799248,-0.735738078,-4.327804256,1.51E-05,TRUE,TRUE,,,PGAM1,3.27E-26,0.302832936,0.19957726,0.601574768,8.783838565,1.58E-18,TRUE,TRUE
DYNC1H1,1.58E-15,0.526779967,0.464634114,-0.1811054,-0.852155446,0.394127821,FALSE,FALSE,,,RAC1,2.18E-30,0.28533044,0.20550517,-0.47345898,-4.888257408,1.02E-06,TRUE,TRUE,,,RPS14,3.83E-26,0.17256172,0.095583476,0.852279329,5.701115288,1.19E-08,TRUE,TRUE
UBASH3B,1.89E-15,0.446263824,0.38604582,-0.209124767,-3.109359156,0.001874937,FALSE,FALSE,,,SERPINI1,2.32E-30,0.689428282,0.540686217,-0.350608903,-7.144197893,9.05E-13,TRUE,TRUE,,,NACA,4.56E-26,0.230182924,0.132980001,0.791571513,6.716682074,1.86E-11,TRUE,TRUE
ALDOA,1.99E-15,0.503284194,0.46377735,-0.117940928,-0.235256226,0.814009868,FALSE,FALSE,,,TMSB10,3.26E-30,0.210887412,0.136418326,-0.628435526,-2.392761814,0.016722093,TRUE,FALSE,,,SCG5,5.84E-26,0.366633129,0.235746423,0.637101271,6.689197856,2.24E-11,TRUE,TRUE
APLP2,1.99E-15,0.458589755,0.409933889,-0.161812863,-2.046737828,0.040683833,FALSE,FALSE,,,GOT1,3.29E-30,0.278031323,0.189299373,-0.554577798,-5.966145146,2.43E-09,TRUE,TRUE,,,GHITM,5.85E-26,0.186574808,0.098128379,0.927011871,6.69140547,2.21E-11,TRUE,TRUE
EPB41L3,2.15E-15,0.601601152,0.541129396,-0.152833714,-3.176189908,0.001492232,FALSE,FALSE,,,CLTA,4.61E-30,0.250321779,0.180048918,-0.475394885,-4.920126914,8.65E-07,TRUE,TRUE,,,BCAP29,6.26E-26,0.20975054,0.139603662,0.587337737,7.297977156,2.92E-13,TRUE,TRUE
PAFAH1B1,2.36E-15,0.514404429,0.454379402,-0.179005628,-1.229365199,0.218934912,FALSE,FALSE,,,MORF4L2,7.03E-30,0.334173276,0.245590277,-0.444342923,-5.207042999,1.92E-07,TRUE,TRUE,,,FKBP4,7.31E-26,0.092060862,0.051088668,0.849584614,6.957248653,3.47E-12,TRUE,TRUE
RPS15,2.65E-15,0.443804721,0.381734155,-0.217356739,-0.706126583,0.480109422,FALSE,FALSE,,,COX6C,1.36E-29,0.227616768,0.157157253,-0.534397983,-4.701450752,2.58E-06,TRUE,TRUE,,,RPL9,8.56E-26,0.034384479,0.0130503,1.39767446,7.424885851,1.13E-13,TRUE,TRUE
FBXO2,2.93E-15,0.123591471,0.075083567,-0.719010104,-4.52331849,6.09E-06,TRUE,TRUE,,,ATP5G2,1.50E-29,0.219587191,0.154762307,-0.504739756,-6.097106617,1.08E-09,TRUE,TRUE,,,APLP1,9.41E-26,0.330959824,0.23582415,0.488944625,7.176835441,7.13E-13,TRUE,TRUE
SST,2.95E-15,0.345538223,0.187440187,-0.882415013,-1.949401225,0.051247528,TRUE,FALSE,,,CEND1,1.65E-29,0.399189351,0.333357043,-0.260005029,-7.56341797,3.93E-14,TRUE,TRUE,,,ATP6V1D,9.57E-26,0.137181852,0.088406378,0.633867272,7.319252416,2.49E-13,TRUE,TRUE
ZKSCAN1,3.25E-15,0.267038348,0.208625325,-0.356132639,-2.934177597,0.003344328,TRUE,FALSE,,,YWHAG,1.84E-29,0.560556235,0.465915567,-0.266790578,-4.601791981,4.19E-06,TRUE,TRUE,,,PHB,1.10E-25,0.053159169,0.024643231,1.109127106,6.511701466,7.43E-11,TRUE,TRUE
FUS,3.45E-15,0.316587929,0.268763585,-0.236268567,-4.54454649,5.51E-06,FALSE,FALSE,,,HSPH1,5.42E-29,0.271416038,0.209145787,-0.375997039,-5.496728412,3.87E-08,TRUE,TRUE,,,VDAC2,1.64E-25,0.130962734,0.072821315,0.84672365,6.669080536,2.57E-11,TRUE,TRUE
GOT1,5.17E-15,0.285446781,0.236005759,-0.274399729,-2.175685762,0.029578766,TRUE,FALSE,,,ARL6IP5,6.44E-29,0.331739216,0.250989839,-0.402420607,-3.61967487,0.000294973,TRUE,FALSE,,,ATP5G2,1.67E-25,0.200338301,0.12046431,0.73383248,6.867542124,6.53E-12,TRUE,TRUE
WDPCP,5.47E-15,0.588452398,0.512070605,-0.200582969,-4.237205059,2.26E-05,FALSE,FALSE,,,TAC1,7.65E-29,0.247433448,0.13006472,-0.927810847,-7.020914685,2.20E-12,TRUE,TRUE,,,TUBB4A,1.81E-25,0.109798847,0.058409269,0.910593672,5.699331921,1.20E-08,TRUE,TRUE
MAP1LC3A,5.54E-15,0.218296554,0.170365941,-0.357652412,-2.177151817,0.029469242,TRUE,FALSE,,,HMP19,9.08E-29,0.559144095,0.437102264,-0.355249271,-2.17517641,0.029616899,TRUE,FALSE,,,GNB2L1,1.98E-25,0.158029271,0.089197382,0.825118538,7.289598803,3.11E-13,TRUE,TRUE
UNC79,6.20E-15,0.928733278,0.85044035,-0.127054282,-2.898808809,0.003745832,FALSE,FALSE,,,SERP2,9.70E-29,0.183760128,0.125986905,-0.544549984,-4.152816253,3.28E-05,TRUE,FALSE,,,FTL,2.26E-25,0.567567153,0.403406596,0.492556424,8.878109921,6.80E-19,TRUE,TRUE
DYM,6.34E-15,0.4605852,0.421117658,-0.129244681,-2.758124602,0.005813403,FALSE,FALSE,,,ATP6AP2,1.18E-28,0.228341737,0.142134701,-0.683935764,-3.794257724,0.000148086,TRUE,FALSE,,,ATP6V1B2,2.78E-25,0.262181552,0.179715662,0.544850039,6.458487133,1.06E-10,TRUE,TRUE
UBR2,6.66E-15,0.401989469,0.359366901,-0.161700171,-2.412942938,0.015824297,FALSE,FALSE,,,GADD45GIP1,1.20E-28,0.133788343,0.074679765,-0.841163129,-3.934987082,8.32E-05,TRUE,FALSE,,,ARPC1A,4.04E-25,0.144502263,0.093477354,0.628403282,6.263389856,3.77E-10,TRUE,TRUE
IFI6,6.75E-15,0.13762471,0.098230554,-0.486495784,-1.35665591,0.174890568,TRUE,FALSE,,,ATP5L,1.27E-28,0.273075422,0.208027849,-0.392522791,-4.143522558,3.42E-05,TRUE,FALSE,,,CYCS,4.05E-25,0.202297504,0.121903463,0.730739403,9.082861114,1.06E-19,TRUE,TRUE
SUB1,6.88E-15,0.270419923,0.203139556,-0.412730253,-3.575813702,0.00034914,TRUE,FALSE,,,TAX1BP1,1.32E-28,0.359987474,0.27568946,-0.384902599,-3.831280402,0.000127478,TRUE,FALSE,,,RPL14,5.08E-25,0.307101929,0.223878966,0.455998587,6.033652739,1.60E-09,TRUE,TRUE
SKP1,7.06E-15,0.395262541,0.335506911,-0.236468751,-1.411614365,0.15806354,FALSE,FALSE,,,SLC25A6,1.52E-28,0.214272503,0.152027842,-0.495111162,-4.134549528,3.56E-05,TRUE,FALSE,,,SSU72,5.18E-25,0.106454624,0.074736804,0.510347845,6.301262233,2.95E-10,TRUE,TRUE
SELM,7.13E-15,0.18821957,0.138324585,-0.444359048,-2.646784021,0.008126123,TRUE,FALSE,,,SNCB,1.61E-28,0.257480924,0.190972107,-0.431103617,-5.569301504,2.56E-08,TRUE,TRUE,,,DIRAS1,5.63E-25,0.174355259,0.096735061,0.849919096,7.07926133,1.45E-12,TRUE,TRUE
MRFAP1,1.10E-14,0.228624046,0.186583927,-0.293152439,-1.92012118,0.054842595,TRUE,FALSE,,,RPS7,2.27E-28,0.179804856,0.100225456,-0.843182998,-4.842169573,1.28E-06,TRUE,TRUE,,,NAP1L5,5.89E-25,0.130846573,0.08919443,0.552850621,5.245518154,1.56E-07,TRUE,TRUE
PAK1,1.15E-14,0.295496612,0.247174002,-0.257614586,-2.818294763,0.004827947,TRUE,FALSE,,,TUBB,2.32E-28,0.249193115,0.188728306,-0.400953391,-5.110775115,3.21E-07,TRUE,TRUE,,,COX5A,7.60E-25,0.098983983,0.053460558,0.88872021,7.837656213,4.59E-15,TRUE,TRUE
GPI,1.18E-14,0.287003721,0.229419508,-0.32308137,-4.849665109,1.24E-06,TRUE,TRUE,,,CCDC85B,2.33E-28,0.224403776,0.163279738,-0.458751176,-5.934493679,2.95E-09,TRUE,TRUE,,,POMP,8.52E-25,0.109229941,0.059455233,0.87749266,5.93386978,2.96E-09,TRUE,TRUE
CCNI,1.20E-14,0.702013828,0.620807034,-0.177354545,-0.682044356,0.495210904,FALSE,FALSE,,,NACA,2.65E-28,0.275295101,0.17084717,-0.68827259,-3.257954886,0.001122182,TRUE,FALSE,,,TIMP2,9.82E-25,0.265537006,0.175807368,0.594917394,5.335999395,9.50E-08,TRUE,TRUE
SPARCL1,1.22E-14,2.102093179,1.749421336,-0.264948827,-3.070242561,0.00213885,TRUE,FALSE,,,MRFAP1,3.01E-28,0.222687127,0.164106651,-0.440384451,-4.013465967,5.98E-05,TRUE,FALSE,,,FAU,1.06E-24,0.131155758,0.071286642,0.879577484,5.556867075,2.75E-08,TRUE,TRUE
SHC3,1.23E-14,0.286368977,0.243025889,-0.236765201,-3.742421374,0.000182256,FALSE,FALSE,,,RPL36AL,3.02E-28,0.16076046,0.092859868,-0.791785476,-4.183909856,2.87E-05,TRUE,FALSE,,,BTF3,1.07E-24,0.126917604,0.071244571,0.833040207,6.444625971,1.16E-10,TRUE,TRUE
RAB11A,1.27E-14,0.359587282,0.309947752,-0.214316955,-3.075260314,0.002103189,FALSE,FALSE,,,CHN1,4.07E-28,0.707567104,0.637592424,-0.15023249,-3.307016542,0.000942953,FALSE,FALSE,,,FAM127A,1.27E-24,0.166941634,0.11667725,0.516820509,6.243769488,4.27E-10,TRUE,TRUE
ISG15,1.28E-14,0.042331934,0.016559131,-1.354119444,-4.039732447,5.35E-05,TRUE,FALSE,,,MOAP1,4.69E-28,0.156050807,0.098071896,-0.670104137,-5.358354345,8.40E-08,TRUE,TRUE,,,HSPA8,1.34E-24,0.171705178,0.09136638,0.910198245,8.133800224,4.16E-16,TRUE,TRUE
GABARAPL2,1.28E-14,0.242912387,0.179898169,-0.433255553,-1.900318512,0.057391333,TRUE,FALSE,,,UCHL1,7.31E-28,0.827441755,0.695689881,-0.250213425,-1.231415114,0.218167647,TRUE,FALSE,,,ITM2B,1.73E-24,0.507193781,0.361047105,0.49034998,7.799049596,6.24E-15,TRUE,TRUE
CACNG3,1.43E-14,0.422507866,0.359200359,-0.234189412,-3.709391218,0.000207758,FALSE,FALSE,,,BEX5,7.31E-28,0.136913165,0.070339093,-0.960862544,-6.32358715,2.56E-10,TRUE,TRUE,,,TOMM20,1.79E-24,0.230200562,0.169359504,0.442802405,7.250395284,4.16E-13,TRUE,TRUE
TUBB4B,1.54E-14,0.23411158,0.18605063,-0.331501021,-2.391529349,0.016778342,TRUE,FALSE,,,VSNL1,7.83E-28,0.650733624,0.548432241,-0.246753714,-5.606319865,2.07E-08,FALSE,FALSE,,,SNX3,1.99E-24,0.177049516,0.126628194,0.483554243,6.167492345,6.94E-10,TRUE,TRUE
TUBA1B,1.62E-14,0.937688151,0.845489938,-0.149320616,-0.443626966,0.657312306,FALSE,FALSE,,,ATP1A1,1.30E-27,0.481085261,0.389225823,-0.305685172,-4.667595267,3.05E-06,TRUE,TRUE,,,LINC00116,2.35E-24,0.064001754,0.031115645,1.040471296,5.817136643,5.99E-09,TRUE,TRUE
DSTN,1.63E-14,0.24566286,0.187494079,-0.389834729,-2.850796294,0.00436099,TRUE,FALSE,,,EDF1,1.33E-27,0.207849794,0.158959483,-0.386882225,-4.383293695,1.17E-05,TRUE,TRUE,,,CHN1,2.52E-24,0.639342599,0.496279069,0.365437613,11.63812936,2.64E-31,TRUE,TRUE
